url,FileSize,NumOfOutLink,ContentType
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2013%26personid%255B%255D%3D1019953%26sdate%3D01%252F01%252F2013%26searchtype%3DVideos%26sort%3DMost%2520Popular,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=9269028&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,100,text/html
https://www.c-span.org/person/?loiscapps,42 KB,92,text/html
https://www.c-span.org/person/?dannydavis,42 KB,90,text/html
https://www.c-span.org/search/?personid%5B%5D=62864&searchtype=Videos&tagid%5B%5D=1189,78 KB,98,text/html
https://www.c-span.org/search/?personid%5B%5D=9269028&searchtype=Videos&tagid%5B%5D=1223,56 KB,64,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D20967%26searchtype%3DVideos%26tagid%255B%255D%3D275,35 KB,57,text/html
https://www.c-span.org/congress/committee/?2954&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61298&congress=115,38 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fchriscoons,35 KB,56,text/html
https://www.c-span.org/congress/committee/?61294&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/?chamber=senate&date=2013-03-06,665 KB,281,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DBills%26sort%3DMost%252BRecent%252BAction%26topicid%255B%255D%3D179,35 KB,57,text/html
https://www.c-span.org/person/?mikekelly03,41 KB,91,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2109,35 KB,56,text/html
https://www.c-span.org/congress/committee/?2958&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61303&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?bioid%5B%5D=659182&personid%5B%5D=62864&searchtype=Videos,76 KB,102,text/html
https://www.c-span.org/search/?personid%5B%5D=21799&searchtype=Videos,76 KB,106,text/html
https://www.c-span.org/search/?personid%5B%5D=9269028&searchtype=Videos&tagid%5B%5D=200,79 KB,101,text/html
https://www.c-span.org/person/?peterroskam,41 KB,93,text/html
https://www.c-span.org/search/?bioid%5B%5D=655119&personid%5B%5D=9269028&searchtype=Videos,51 KB,61,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DBills%26sort%3DMost%252BRecent%252BAction%26topicid%255B%255D%3D455,35 KB,57,text/html
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2109,70 KB,81,text/html
https://www.c-span.org/search/?bioid%5B%5D=98077&personid%5B%5D=62864&searchtype=Videos,50 KB,59,text/html
https://www.c-span.org/congress/committee/?2956&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?personid%5B%5D=9269028&searchtype=Videos&sort=Newest,76 KB,105,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D2351%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/congress/committee/?2961&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?personid%5B%5D=85597&searchtype=Videos,73 KB,97,text/html
https://www.c-span.org/congress/committee/?61450&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?64593&congress=115,38 KB,63,text/html
https://www.c-span.org/person/?chrisgibson,40 KB,87,text/html
https://www.c-span.org/person/?mikethompson,42 KB,92,text/html
https://www.c-span.org/congress/committee/?61391&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61485&congress=115,38 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D28%26sort%3DMost%252BRecent%252BAiring,35 KB,57,text/html
https://www.c-span.org/congress/committee/?61511&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61484&congress=115,38 KB,63,text/html
https://www.c-span.org/person/?collinpeterson,42 KB,87,text/html
https://www.c-span.org/congress/committee/?2965&congress=115,38 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2103,35 KB,56,text/html
https://www.c-span.org/search/?personid%5B%5D=62864&searchtype=Videos&tagid%5B%5D=1163,79 KB,100,text/html
https://www.c-span.org/congress/committee/?64568&congress=115,44 KB,77,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D706789%26personid%255B%255D%3D20967%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2126,35 KB,56,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4376,46 KB,80,text/html
https://www.c-span.org/congress/committee/?119142&congress=115,42 KB,85,text/html
https://www.c-span.org/person/?devinnunes,42 KB,91,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4377,47 KB,83,text/html
https://www.c-span.org/congress/committee/?103766&congress=115,42 KB,84,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2015%26personid%255B%255D%3D20967%26sdate%3D01%252F01%252F2015%26searchtype%3DVideos%26sort%3DMost%2520Popular,35 KB,57,text/html
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2103,66 KB,83,text/html
https://www.c-span.org/congress/committee/?64559&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4378,45 KB,78,text/html
https://www.c-span.org/congress/committee/?61504&congress=115,46 KB,93,text/html
https://www.c-span.org/congress/committee/?61431&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2126,66 KB,81,text/html
https://www.c-span.org/congress/committee/?61213&congress=115,42 KB,90,text/html
https://www.c-span.org/search/?personid%5B%5D=31290&searchtype=Videos,73 KB,97,text/html
https://www.c-span.org/person/?tomrice,39 KB,87,text/html
https://www.c-span.org/person/?cynthialummis,40 KB,90,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4675,46 KB,83,text/html
https://www.c-span.org/search/?bioid%5B%5D=623682&personid%5B%5D=62864&searchtype=Videos,55 KB,65,text/html
https://www.c-span.org/congress/committee/?64569&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhres129,61 KB,200,text/html
https://www.c-span.org/congress/committee/?61508&congress=115,52 KB,96,text/html
https://www.c-span.org/congress/committee/?103480&congress=115,41 KB,78,text/html
https://www.c-span.org/congress/committee/?117768&congress=115,40 KB,75,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-13,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=62864&searchtype=Videos&sort=Newest,76 KB,102,text/html
https://www.c-span.org/person/?patricktiberi,41 KB,88,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr3397,49 KB,104,text/html
https://www.c-span.org/person/?patricklmeehan,41 KB,92,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4979,46 KB,87,text/html
https://www.c-span.org/congress/committee/?61487&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2133,70 KB,83,text/html
https://www.c-span.org/person/?jamesjimdouglas,38 KB,85,text/html
https://www.c-span.org/search/?personid%5B%5D=85594&searchtype=Videos,74 KB,97,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr3542,51 KB,108,text/html
https://www.c-span.org/congress/committee/?61486&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?bioid%5B%5D=90710&personid%5B%5D=1004138&searchtype=Videos,76 KB,102,text/html
https://www.c-span.org/person/?davidschweikert03,41 KB,92,text/html
https://www.c-span.org/search/?bioid%5B%5D=676035&personid%5B%5D=62864&searchtype=Videos,49 KB,59,text/html
https://www.c-span.org/congress/committee/?61451&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61483&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-09-19,316 KB,206,text/html
https://www.c-span.org/congress/committee/?113089&congress=115,46 KB,91,text/html
https://www.c-span.org/congress/committee/?2955&congress=115,38 KB,63,text/html
https://www.c-span.org/person/?johnthune,43 KB,94,text/html
https://www.c-span.org/congress/committee/?61488&congress=115,41 KB,77,text/html
https://www.c-span.org/congress/committee/?64589&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?64563&congress=115,40 KB,75,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=62864&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,76 KB,102,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-09-14,268 KB,221,text/html
https://www.c-span.org/congress/committee/?64574&congress=115,43 KB,95,text/html
https://www.c-span.org/congress/committee/?2959&congress=115,38 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5631,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F63953,35 KB,56,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-09-13,379 KB,235,text/html
https://www.c-span.org/congress/committee/?61393&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=1004138&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,105,text/html
https://www.c-span.org/search/?personid%5B%5D=62864&searchtype=Videos&tagid%5B%5D=1263,70 KB,85,text/html
https://www.c-span.org/person/?earlblumenauer,42 KB,90,text/html
https://www.c-span.org/search/?bioid%5B%5D=85681&personid%5B%5D=93131&searchtype=Videos,52 KB,61,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-09-18,309 KB,187,text/html
https://www.c-span.org/congress/committee/?64588&congress=115,48 KB,102,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2127,35 KB,56,text/html
https://www.c-span.org/congress/committee/?2957&congress=115,46 KB,87,text/html
https://www.c-span.org/person/?johnbarasso,42 KB,93,text/html
https://www.c-span.org/congress/committee/?101911&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?personid%5B%5D=1004138&searchtype=Videos&sort=Newest,76 KB,102,text/html
https://www.c-span.org/congress/committee/?61510&congress=115,41 KB,81,text/html
https://www.c-span.org/search/?bioid%5B%5D=98078&personid%5B%5D=62864&searchtype=Videos,74 KB,97,text/html
https://www.c-span.org/person/?pedropierluisi,40 KB,89,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5630,35 KB,57,text/html
https://www.c-span.org/congress/committee/?120690&congress=115,38 KB,63,text/html
https://www.c-span.org/person/?brianschweitzer,36 KB,81,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-10-24,411 KB,246,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=93131&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,74 KB,105,text/html
https://www.c-span.org/person/?lloyddoggett,43 KB,93,text/html
https://www.c-span.org/search/?bioid%5B%5D=98079&personid%5B%5D=62864&searchtype=Videos,51 KB,59,text/html
https://www.c-span.org/congress/committee/?117764&congress=115,43 KB,100,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D7476%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjoemanchin02,35 KB,56,text/html
https://www.c-span.org/congress/committee/?61432&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?personid%5B%5D=1004138&searchtype=Videos&tagid%5B%5D=1163,79 KB,102,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2133,35 KB,56,text/html
https://www.c-span.org/search/?bioid%5B%5D=98080&personid%5B%5D=62864&searchtype=Videos,53 KB,61,text/html
https://www.c-span.org/person/?kevinbrady,42 KB,90,text/html
https://www.c-span.org/congress/committee/?61390&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-11-15,359 KB,234,text/html
https://www.c-span.org/person/?tomreed,41 KB,89,text/html
https://www.c-span.org/search/?personid%5B%5D=93131&searchtype=Videos&tagid%5B%5D=1268,80 KB,115,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5632,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=1004138&searchtype=Videos&tagid%5B%5D=298,64 KB,73,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-11-14,255 KB,187,text/html
https://www.c-span.org/search/?bioid%5B%5D=85680&personid%5B%5D=93131&searchtype=Videos,55 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-14,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=62864&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,102,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-11-07,218 KB,182,text/html
https://www.c-span.org/search/?bioid%5B%5D=689355&personid%5B%5D=50199&searchtype=Videos,76 KB,105,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr3978,61 KB,134,text/html
https://www.c-span.org/search/?bioid%5B%5D=59177&personid%5B%5D=50199&searchtype=Videos,50 KB,59,text/html
https://www.c-span.org/congress/?chamber=senate&date=2017-10-31,288 KB,194,text/html
https://www.c-span.org/search/?personid%5B%5D=45552&searchtype=Videos,76 KB,106,text/html
https://www.c-span.org/search/?personid%5B%5D=1011694&searchtype=Videos,76 KB,104,text/html
https://www.c-span.org/search/?personid%5B%5D=62864&searchtype=Videos,76 KB,102,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjohncornyn,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1019953%26searchtype%3DVideos%26tagid%255B%255D%3D5599,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=1004138&searchtype=Videos&tagid%5B%5D=1217,69 KB,81,text/html
https://www.c-span.org/person/?jennifergranholm,38 KB,88,text/html
https://www.c-span.org/search/?personid%5B%5D=26397&searchtype=Videos,74 KB,100,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Flisamurkowski,35 KB,56,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-09-18,647 KB,462,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fvotes%2F%3Fchamber%3Dsenate,35 KB,56,text/html
https://www.c-span.org/congress/committee/?2963&congress=115,38 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fgarypeters,35 KB,56,text/html
https://www.c-span.org/search/?personid%5B%5D=93131&searchtype=Videos&sort=Newest,76 KB,112,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5620,35 KB,57,text/html
https://www.c-span.org/person/?lindasanchez,42 KB,93,text/html
https://www.c-span.org/person/?spencerbachus,41 KB,88,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-06-25,607 KB,518,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs2246,42 KB,74,text/html
https://www.c-span.org/search/?personid%5B%5D=1004138&searchtype=Videos,76 KB,102,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-16,35 KB,57,text/html
https://www.c-span.org/person/?davidreichert,40 KB,82,text/html
https://www.c-span.org/search/?personid%5B%5D=93131&searchtype=Videos&tagid%5B%5D=4168,78 KB,98,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-05-22,943 KB,871,text/html
https://www.c-span.org/person/?kennymarchant,40 KB,80,text/html
https://www.c-span.org/search/?bioid%5B%5D=339495&personid%5B%5D=50199&searchtype=Videos,73 KB,115,text/html
https://www.c-span.org/person/?lynnjenkins,41 KB,94,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-05-21,958 KB,697,text/html
https://www.c-span.org/search/?personid%5B%5D=63928&searchtype=Videos,76 KB,104,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=1004138&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,74 KB,110,text/html
https://www.c-span.org/search/?personid%5B%5D=93131&searchtype=Videos&tagid%5B%5D=200,78 KB,102,text/html
https://www.c-span.org/person/?kristinoem,41 KB,90,text/html
https://www.c-span.org/person/?melvinwatt,42 KB,94,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D36782%26searchtype%3DVideos%26tagid%255B%255D%3D275,35 KB,57,text/html
https://www.c-span.org/congress/committee/?61506&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-05-20,980 KB,734,text/html
https://www.c-span.org/congress/committee/?59797&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?personid%5B%5D=50199&searchtype=Videos&tagid%5B%5D=192,78 KB,98,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5621,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=77055&searchtype=Videos&sort=Newest,76 KB,107,text/html
https://www.c-span.org/person/?johnlarson,42 KB,92,text/html
https://www.c-span.org/search/?bioid%5B%5D=85679&personid%5B%5D=93131&searchtype=Videos,76 KB,112,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=50199&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,104,text/html
https://www.c-span.org/search/?bioid%5B%5D=687226&personid%5B%5D=77055&searchtype=Videos,55 KB,67,text/html
https://www.c-span.org/congress/committee/?64586&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61505&congress=115,52 KB,96,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-15,35 KB,57,text/html
https://www.c-span.org/congress/committee/?61509&congress=115,42 KB,85,text/html
https://www.c-span.org/person/?michaelpompeo,41 KB,92,text/html
https://www.c-span.org/search/?personid%5B%5D=762&searchtype=Videos,74 KB,101,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5623,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=93131&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,102,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D43592%26personid%255B%255D%3D36782%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/congress/committee/?119147&congress=115,41 KB,79,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=77055&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,98,text/html
https://www.c-span.org/person/?ronkind,42 KB,90,text/html
https://www.c-span.org/person/?thomascotton,41 KB,93,text/html
https://www.c-span.org/person/?adamschiff,43 KB,94,text/html
https://www.c-span.org/search/?bioid%5B%5D=585743&personid%5B%5D=2351&searchtype=Videos,76 KB,105,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DBills%26sort%3DMost%252BRecent%252BAction%26topicid%255B%255D%3D28,35 KB,57,text/html
https://www.c-span.org/person/?erikpaulsen,41 KB,90,text/html
https://www.c-span.org/search/?personid%5B%5D=50199&searchtype=Videos&sort=Newest,75 KB,105,text/html
https://www.c-span.org/congress/committee/?119146&congress=115,41 KB,79,text/html
https://www.c-span.org/congress/committee/?2962&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61480&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?2964&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61481&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?bioid%5B%5D=689358&personid%5B%5D=77055&searchtype=Videos,77 KB,107,text/html
https://www.c-span.org/search/?personid%5B%5D=2351&searchtype=Videos&sort=Newest,76 KB,105,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=50199&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,72 KB,112,text/html
https://www.c-span.org/person/?vernbuchanan,41 KB,93,text/html
https://www.c-span.org/congress/committee/?64598&congress=115,38 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2129,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2124,35 KB,56,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr620,80 KB,214,text/html
https://www.c-span.org/person/?jameslankford,41 KB,90,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhconres103,42 KB,79,text/html
https://www.c-span.org/person/?lynnwestmoreland,41 KB,91,text/html
https://www.c-span.org/search/?personid%5B%5D=50199&searchtype=Videos&tagid%5B%5D=4070,67 KB,80,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr3299,50 KB,89,text/html
https://www.c-span.org/search/?personid%5B%5D=37413&searchtype=Videos,76 KB,106,text/html
https://www.c-span.org/search/?personid%5B%5D=2351&searchtype=Videos&tagid%5B%5D=4168,79 KB,98,text/html
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2129,72 KB,96,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fmitchmcconnell,35 KB,56,text/html
https://www.c-span.org/person/?barneyfrank,43 KB,90,text/html
https://www.c-span.org/search/?personid%5B%5D=77055&searchtype=Videos,76 KB,107,text/html
https://www.c-span.org/person/?timothykaine,42 KB,98,text/html
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2124,72 KB,96,text/html
https://www.c-span.org/person/?samjohnson,42 KB,89,text/html
https://www.c-span.org/congress/committee/?103772&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?personid%5B%5D=77055&searchtype=Videos&tagid%5B%5D=5565,57 KB,66,text/html
https://www.c-span.org/search/?personid%5B%5D=37413&searchtype=Videos&tagid%5B%5D=1189,76 KB,85,text/html
https://www.c-span.org/search/?personid%5B%5D=77055&searchtype=Videos&tagid%5B%5D=1248,57 KB,66,text/html
https://www.c-span.org/search/?personid%5B%5D=37413&searchtype=Videos&tagid%5B%5D=1234,67 KB,74,text/html
https://www.c-span.org/congress/committee/?119145&congress=115,41 KB,79,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhres724,49 KB,123,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=2351&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,109,text/html
https://www.c-span.org/search/?personid%5B%5D=50199&searchtype=Videos,75 KB,105,text/html
https://www.c-span.org/congress/committee/?119144&congress=115,41 KB,77,text/html
https://www.c-span.org/congress/committee/?103768&congress=115,38 KB,63,text/html
https://www.c-span.org/congress/committee/?61482&congress=115,38 KB,63,text/html
https://www.c-span.org/search/?bioid%5B%5D=674199&personid%5B%5D=50199&searchtype=Videos,62 KB,83,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5622,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=49219&searchtype=Videos,76 KB,104,text/html
https://www.c-span.org/search/?personid%5B%5D=1033847&searchtype=Videos,76 KB,108,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=37413&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,99,text/html
https://www.c-span.org/search/?personid%5B%5D=2351&searchtype=Videos&tagid%5B%5D=1604,79 KB,98,text/html
https://www.c-span.org/search/?bioid%5B%5D=44334&personid%5B%5D=37413&searchtype=Videos,54 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fthomtillis,35 KB,56,text/html
https://www.c-span.org/search/?personid%5B%5D=37413&searchtype=Videos&tagid%5B%5D=1604,59 KB,69,text/html
https://www.c-span.org/search/?bioid%5B%5D=44336&personid%5B%5D=37413&searchtype=Videos,50 KB,59,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr219,43 KB,77,text/html
https://www.c-span.org/search/?personid%5B%5D=77055&searchtype=Videos&tagid%5B%5D=4168,58 KB,66,text/html
https://www.c-span.org/search/?personid%5B%5D=25889&searchtype=Videos,74 KB,103,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fformatid%5B%5D%3D25&searchtype=Videos&sort=Newest,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=672711&personid%5B%5D=37413&searchtype=Videos,54 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D201%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4771,52 KB,92,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2010&personid%5B%5D=2351&sdate=01%2F01%2F2010&searchtype=Videos&sort=Most%20Popular,73 KB,112,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr1153,52 KB,105,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-09-26,706 KB,590,text/html
https://www.c-span.org/search/?bioid%5B%5D=44335&personid%5B%5D=37413&searchtype=Videos,72 KB,82,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhres734,43 KB,77,text/html
https://www.c-span.org/congress/?chamber=house&date=2008-09-24,927 KB,716,text/html
https://www.c-span.org/search/?bioid%5B%5D=674321&personid%5B%5D=37413&searchtype=Videos,76 KB,106,text/html
https://www.c-span.org/search/?personid%5B%5D=189&searchtype=Videos&tagid%5B%5D=228,79 KB,98,text/html
https://www.c-span.org/search/?personid%5B%5D=2351&searchtype=Videos&tagid%5B%5D=1268,80 KB,113,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2371,51 KB,95,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fangusking,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-06,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs1438,47 KB,85,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr1892,98 KB,281,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr582,54 KB,118,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr1997,51 KB,112,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr4924,54 KB,148,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-07,35 KB,57,text/html
